,episode,make_span,reward,min_make_span
0,0.0,268.0,-201.00000000000014,268.0
1,0.0,276.0,-207.00000000000003,268.0
2,0.0,262.0,-196.50000000000003,262.0
3,0.0,276.0,-207.00000000000003,262.0
4,0.0,265.0,-198.75000000000009,262.0
5,0.0,284.0,-213.0000000000001,262.0
6,0.0,286.0,-214.49999999999997,262.0
7,0.0,275.0,-206.24999999999986,262.0
8,0.0,271.0,-203.24999999999997,262.0
